TIME_STEPS,1_value_of_option_for 1_stock_path,2_value_of_option_for 2_stock_path,3_value_of_option_for 3_stock_path,4_value_of_option_for 4_stock_path,5_value_of_option_for 5_stock_path,6_value_of_option_for 6_stock_path,7_value_of_option_for 7_stock_path,8_value_of_option_for 8_stock_path,9_value_of_option_for 9_stock_path,10_value_of_option_for 10_stock_path,11_value_of_option_for 11_stock_path,12_value_of_option_for 12_stock_path,13_value_of_option_for 13_stock_path,14_value_of_option_for 14_stock_path,15_value_of_option_for 15_stock_path,16_value_of_option_for 16_stock_path,17_value_of_option_for 17_stock_path,18_value_of_option_for 18_stock_path,19_value_of_option_for 19_stock_path,20_value_of_option_for 20_stock_path,21_value_of_option_for 21_stock_path,22_value_of_option_for 22_stock_path,23_value_of_option_for 23_stock_path,24_value_of_option_for 24_stock_path,25_value_of_option_for 25_stock_path,26_value_of_option_for 26_stock_path,27_value_of_option_for 27_stock_path,28_value_of_option_for 28_stock_path,29_value_of_option_for 29_stock_path,30_value_of_option_for 30_stock_path,31_value_of_option_for 31_stock_path,32_value_of_option_for 32_stock_path,33_value_of_option_for 33_stock_path,34_value_of_option_for 34_stock_path,35_value_of_option_for 35_stock_path,36_value_of_option_for 36_stock_path,37_value_of_option_for 37_stock_path,38_value_of_option_for 38_stock_path,39_value_of_option_for 39_stock_path,40_value_of_option_for 40_stock_path,41_value_of_option_for 41_stock_path,42_value_of_option_for 42_stock_path,43_value_of_option_for 43_stock_path,44_value_of_option_for 44_stock_path,45_value_of_option_for 45_stock_path,46_value_of_option_for 46_stock_path,47_value_of_option_for 47_stock_path,48_value_of_option_for 48_stock_path,49_value_of_option_for 49_stock_path,50_value_of_option_for 50_stock_path,51_value_of_option_for 51_stock_path,52_value_of_option_for 52_stock_path,53_value_of_option_for 53_stock_path,54_value_of_option_for 54_stock_path,55_value_of_option_for 55_stock_path,56_value_of_option_for 56_stock_path,57_value_of_option_for 57_stock_path,58_value_of_option_for 58_stock_path,59_value_of_option_for 59_stock_path,60_value_of_option_for 60_stock_path,61_value_of_option_for 61_stock_path,62_value_of_option_for 62_stock_path,63_value_of_option_for 63_stock_path,64_value_of_option_for 64_stock_path,65_value_of_option_for 65_stock_path,66_value_of_option_for 66_stock_path,67_value_of_option_for 67_stock_path,68_value_of_option_for 68_stock_path,69_value_of_option_for 69_stock_path,70_value_of_option_for 70_stock_path,71_value_of_option_for 71_stock_path,72_value_of_option_for 72_stock_path,73_value_of_option_for 73_stock_path,74_value_of_option_for 74_stock_path,75_value_of_option_for 75_stock_path,76_value_of_option_for 76_stock_path,77_value_of_option_for 77_stock_path,78_value_of_option_for 78_stock_path,79_value_of_option_for 79_stock_path,80_value_of_option_for 80_stock_path,81_value_of_option_for 81_stock_path,82_value_of_option_for 82_stock_path,83_value_of_option_for 83_stock_path,84_value_of_option_for 84_stock_path,85_value_of_option_for 85_stock_path,86_value_of_option_for 86_stock_path,87_value_of_option_for 87_stock_path,88_value_of_option_for 88_stock_path,89_value_of_option_for 89_stock_path,90_value_of_option_for 90_stock_path,91_value_of_option_for 91_stock_path,92_value_of_option_for 92_stock_path,93_value_of_option_for 93_stock_path,94_value_of_option_for 94_stock_path,95_value_of_option_for 95_stock_path,96_value_of_option_for 96_stock_path,97_value_of_option_for 97_stock_path,98_value_of_option_for 98_stock_path,99_value_of_option_for 99_stock_path,100_value_of_option_for 100_stock_path,101_value_of_option_for 101_stock_path
79_possible_time_step,148.28188604047196,278.5289361482757,407.376793366412,494.80227172453175,581.8892067835856,621.5588239398079,661.8543857286824,663.7461334825023,666.9192311671821,646.6034698309579,627.8796088424349,598.4173425525872,570.6033854094098,539.6015417630538,510.17005229730717,480.80957022850953,452.89321008151535,426.03281833422784,400.4842358779723,376.13350748549897,352.9705490123378,330.9324850225616,309.96923777958614,290.02815576606474,271.0596117984213,253.01617463646335,235.85272628887918,219.52634919475912,203.99621890733752,189.22350336725685,175.1712616657531,161.80438525902116,149.08941910727344,136.99487306645005,125.4901849964403,114.54858296876515,104.14060916886392,94.24957700829708,84.84093617848315,75.92427896325063,67.44249225193495,59.46680599184253,51.88009854065661,44.87154071319286,38.20479428439457,32.24764114773095,26.581021797879824,21.779895562127038,17.212923015936674,13.62314394678909,10.208440468759163,7.771061292987035,5.452554502327325,3.9792737067895105,2.5778456635221483,1.799570245453496,1.0592517674210167,0.7063862938193235,0.37073027243902157,0.23603841491217561,0.10791555679198522,0.06559826258083022,0.025344807161927056,0.014715209525329722,0.004604023482795434,0.002555037382347296,0.0006059815132081209,0.0003217353729706909,5.135208057610127e-05,2.6111202231970283e-05,2.1013360507909583e-06,1.024406795622158e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_possible_time_step,148.21126486001003,294.5022731718325,407.1820014503056,518.974449943367,581.6086457818744,644.4445250698865,661.5310134065386,679.6620094707413,666.5872260203037,655.0283789771395,627.5593272864577,601.7585888125227,570.3035474356094,540.4787455454097,509.8925704369686,480.8193152651053,452.6371199860999,425.83270711082093,400.24776313517594,375.9109403965647,352.751868076923,330.72229253251464,309.7666596403112,289.8330450242125,270.8716042647218,252.834923883367,235.6779027843077,219.35763947810278,203.8333248056415,189.06613989398804,175.01916178142218,161.65726287543205,148.9470871679257,136.85679404437155,125.3567001685801,114.41747248940688,104.01518054041061,94.12021435627857,84.72300675989207,75.7841063860677,67.33198911558665,59.29208646857449,51.77781633844157,44.63002148701237,38.112685091755964,31.91320294321868,26.501974664858064,21.354655103791142,17.149776655785587,13.149972549593846,10.162566793349129,7.3208585350863835,5.422893260286325,3.6174928442159566,2.561108022494936,1.5562436964779824,1.051162467969205,0.5707143416486987,0.36744698827413336,0.17409310070386738,0.10682155964524406,0.04283089035877549,0.02505412767804901,0.008144347943776359,0.004544902629043105,0.0011210043337877213,0.0005973485528653952,9.923176574219755e-05,5.054697181436318e-05,4.236563304455213e-06,2.06533564088133e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81_possible_time_step,157.41854414600934,294.3620126266271,429.8364716293917,518.7257455316778,607.299923371421,644.1323034526789,681.6756491059849,679.3273314933114,678.3531325183786,654.6986772331438,632.7013687192854,601.4472691517105,571.8741392201298,540.1899205553805,510.0875853748693,480.55273209023943,452.4643644596004,425.586699550204,400.0205050175081,375.6836256767137,352.5337011774076,330.5118996716,309.56411409876193,289.6379640837467,270.68362387244883,252.65369774146535,235.50310148409937,219.1889496763612,203.67044844106903,188.9087934419085,174.8670728523789,161.51018040445265,148.80471128809387,136.7190005685194,125.22271691605653,114.2880996068386,103.88676987665575,93.99854670521978,84.59257786852022,75.6697424372114,67.182078824973,59.18527692894314,51.57848366353649,44.53209764003636,37.82936791809249,31.826730347450066,26.11684486564155,21.28284435048428,16.684600822415117,13.095298831537576,9.681049164395905,7.28360827904254,5.003091965393411,3.5952781273267647,2.256124180338514,1.5448849311147024,0.8683332293932318,0.5658377771504057,0.27809520219938655,0.1723761047295733,0.07181298848463079,0.042349526121967206,0.0143230137749332,0.008041224306553378,0.0020658013257120007,0.0011051721306466306,0.0001913933742660486,9.768224202076014e-05,8.541455625767494e-06,4.163981855376153e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82_possible_time_step,157.34379853132944,312.6485663781395,429.6315327719125,545.7055617856013,607.0078583956883,668.5797419483732,681.3432611141155,695.2532558312788,678.0158663971037,662.3782120851429,632.3787913503322,604.0947190845617,571.5736005014412,540.7012536741208,509.8100128876091,480.43633413389085,452.2083422433703,425.35825440852005,399.7841187040971,375.4573112799308,352.3150972482269,330.30154231317704,309.3616011210945,289.4429129118711,270.4956705898024,252.47249617990528,235.328322358303,219.02027976043996,203.50758978534165,188.75146262787086,174.71500028401056,161.36310428663438,148.66239856161715,136.58111356405615,125.08923857349735,114.15782893979404,103.76131286027962,93.87184085315077,84.4745223470842,75.5355164727087,67.07123792077975,59.01976710501473,51.47553939924505,44.29924802038345,37.7362924886254,31.493416075127442,26.03679090189864,20.84628847865214,16.620839200141067,12.601467514686057,9.63527370278667,6.813742870136071,4.974202946769351,3.2243784441191687,2.240462294222729,1.304532301199801,0.8612022112280355,0.439493584880354,0.27543466899566243,0.11937700085446062,0.07102377077119376,0.02502875554633867,0.014144439525320532,0.0037909578605639016,0.002036902055054023,0.0003683925606367864,0.0001884178816452499,1.722067132343647e-05,8.395122104464803e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83_possible_time_step,168.02323692574393,312.50011430472273,455.4300459985765,545.4447740720881,635.1781673086757,668.2565756344947,702.1475541459174,694.9114535267414,689.1518984030458,662.0450797410397,636.660939090998,603.7822192155493,572.6133304412645,540.4121995650332,509.80132750206445,480.16979667137434,451.9857205746339,425.11233663113177,399.5497100317875,375.23007977138593,352.0965318747141,330.09122042230314,309.1591206734673,289.24789147579077,270.3077443849829,252.29131916783507,235.1535653769672,218.8516297012452,203.3447488101804,188.5941474243717,174.56294135710954,161.21604528469675,148.52008501486472,136.44333512737606,124.95557528206122,114.02845412250741,103.63425495045553,93.75011872681137,84.34803751510778,75.42095573516704,66.9292528711633,58.9124805829792,51.28669089293661,44.20047913119308,37.45986599517962,31.40585689387418,25.647105300517367,20.773548461829055,16.137677794892102,12.546487247901286,9.130441130614845,6.776989658842265,4.538317369757711,3.2032077970901405,1.9332122866361994,1.2942815718487257,0.6865118757256217,0.4354287289769486,0.19659105179338654,0.11809723106853355,0.04343159915357172,0.024721999416082167,0.0069248776251518655,0.0037384788867268217,0.0007074826485450764,0.00036269307359487973,3.4719084641170934e-05,1.692564415425554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84_possible_time_step,167.94370697634113,333.71051948189444,455.2135510382444,575.7886665677961,634.873487688662,694.3136447884408,701.8058556646032,710.5618669814376,688.8096544802733,668.7450295286459,636.3364518712916,605.6868302785672,572.3123291169233,540.6009633485435,509.5237556770018,479.96659457192584,451.72978849524947,424.87036363583263,399.313413242392,375.0028900276464,351.87800502077255,329.8809339640388,308.95667272204065,289.0528997427121,270.11984522619264,252.11016667440308,234.9788305101415,218.68299946968264,203.18192548730616,188.43684780390717,174.41089604490918,161.06899802512282,148.37779205001416,136.30554349409158,124.82210734149359,113.89872497876713,103.50878384449025,93.62556611873583,84.2298876801763,75.29244188627163,66.81811403412861,58.75708402830428,51.18309279013898,43.97848946348559,37.36575632888123,31.075529994874763,25.56591210362631,20.325001447715252,16.073192828585572,12.028747362723713,9.08476940291998,6.2843709424731236,4.510313341676051,2.8227775510387656,1.9187522167064595,1.0588167181954937,0.6803976103476793,0.3204342201695388,0.19454104306555084,0.07478774866036146,0.04290932476109845,0.012585629941413677,0.006830124985678472,0.001355319318923662,0.0006965955573927797,6.999813280683675e-05,3.412427198457621e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85_possible_time_step,180.52952744217424,333.55256525356765,484.9411322656385,575.5142879248926,665.8546367011339,693.9788130494397,723.0380604120394,710.2130648020415,698.9769572150664,668.4089063949159,639.6273479228171,605.3734835005919,572.8531953150987,540.3118247534991,509.36584914561433,479.7001416521057,451.48176378274354,424.6245415956002,399.07716159083606,374.7757420114031,351.65951665030883,329.6706829034463,308.75425723297633,288.8579376798433,269.93197308163417,251.9290386687589,234.80411772787537,218.5143890366585,203.01911978843958,188.27956373897268,174.25886432064223,160.92196248184626,148.2355090211059,136.16778119669075,124.68860340324106,113.76935492197046,103.3826444731512,93.5038113195189,84.10677454405074,75.17772601914186,66.68415232945391,58.64935860149312,51.00642638766307,43.87885435444424,37.09889811119815,30.986770035693773,25.172733963957132,20.251181694760227,15.56965636208192,11.973394117278177,8.552523651799907,6.248191179846734,4.056242328692446,2.8027996745153385,1.6104881399378264,1.0497779091358743,0.5164138389784848,0.31719486607362524,0.12769191712771794,0.0739073343141568,0.022745856557403722,0.012415642362041178,0.0025892386580177065,0.0013345868967764866,0.00014112522398223882,6.879891411308895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86_possible_time_step,180.44435854563048,358.5492309684127,484.71132005278406,609.9318294953506,665.5360830582985,721.6055139352677,722.6868606239866,725.1671011267192,698.6301706400874,673.8708698006704,639.3013956912424,606.5289182480019,572.5519551370179,540.2478135992836,509.08834481913505,479.4495815800466,451.2259331202241,424.3787682384768,398.8409550385365,374.54863568535063,351.44106672723194,329.4604672055902,308.5518741724383,288.66300525439357,269.74412791951175,251.74793512005246,234.62942700021893,218.34579837307885,202.8563316853011,188.12229520206327,174.10684615754042,160.7749386287999,148.09323590273928,136.03002711693952,124.55514796599125,113.63990527501952,103.2571705049065,93.38080768478842,83.98856263724578,75.05438278590216,66.57276653723255,58.50480359417471,50.902199853915704,43.67037947336219,37.00368711811723,30.662133185714296,25.09024082722162,19.790092865672758,15.504307511378105,11.427542375278854,8.506962168665872,5.728820339521266,4.029268623109351,2.4126050219976762,1.5973820529810494,0.8219179773236186,0.5113727504814568,0.21597299307095208,0.1262242439038825,0.04085259288403477,0.02244307957602124,0.004931408826701916,0.002549893769911758,0.00028452657300155637,0.00013870744510768122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87_possible_time_step,195.57367011026082,358.3800772416464,519.4531787501126,609.6420341691932,699.6683080771184,721.2583140812454,743.9323673542125,724.8116123138011,707.4012966999396,673.5323115507118,641.5089102779051,606.2150606579931,572.6721282775854,539.9587038207407,508.84282931265494,479.1832343317206,450.97015486708216,424.1330435245412,398.60479354691444,374.3215710121861,351.22265521545376,329.25028683553757,308.34952350659216,288.4681024335739,269.5563097080303,251.5668559974347,234.45475829722255,218.17722744984982,202.69356114961082,187.96504216567337,173.95484152883478,160.62792643991517,147.95097266951234,135.8922812300699,124.42169911189738,113.51054388493993,103.13153197776332,93.25903866318251,83.86803252916677,74.93955764852505,66.44652962614317,58.39669533292814,50.73945609086714,43.56987337120064,36.749955326862064,30.572043903595294,24.6954327758249,19.715000827713936,14.977467411947417,11.371726705100421,7.941840047627599,5.6933150700805,3.5544519497129294,2.3940090199819335,1.290161559768021,0.8142070193918778,0.36146505586138983,0.21355700052612006,0.07286250617053612,0.04031765630936028,0.009360037505452942,0.004857032738930752,0.000573642106348037,0.0002796520203309437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_possible_time_step,195.48172195017395,388.4283640977524,519.2078015260794,649.0420439631375,699.3344685638638,750.2351064068675,743.5716614664257,738.462086341188,707.0505943221715,677.5054773042048,641.1819791437067,606.6854157230373,572.3708378985455,539.7340304333671,508.56543167175266,478.91694340924835,450.7144289819902,423.8873674138763,398.36867707739407,374.09454795461033,351.0042820788886,329.0401417583573,308.1472052016055,288.27322918459646,269.36851841539607,251.38580127005702,234.2801115889371,218.00867623787755,202.53080815308863,187.80780460229695,173.80285040775533,160.4809258891227,147.8087192960218,135.75454351131228,124.28825681679261,113.3811875232045,103.0060622760752,93.13693785812568,83.74978817230694,74.82045517896358,66.33495877926352,58.26330492237397,50.6346515088316,43.37805191255231,36.65358389462752,30.25707205186351,24.611442628200617,19.241153800585508,14.911066391624871,10.792159837561503,7.896396641083978,5.141861482208358,3.5287015355179654,1.9942163278000933,1.278594940210276,0.59787481953283,0.3575446726145474,0.1289355652713046,0.07192609727621226,0.0176970138441506,0.009220062087246012,0.0011565361460056408,0.0005638143822378556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89_possible_time_step,214.13507511394062,388.2457460930681,560.5111222995554,648.7345987307841,736.8986342447089,749.8749343292011,764.1177606956526,738.1004964855948,713.9217082190795,677.1651520537799,642.3043073183388,606.3713546173854,572.1993982020431,539.4450214350305,508.2880944730655,478.65070876982475,450.4587554236253,423.64173986656897,398.13260559140366,373.8675664753267,350.78594728145356,328.830031939121,307.94491922364745,288.07838547467514,269.18075400981616,251.2047709070718,234.1054868454136,217.84014470806835,202.36807266745421,187.6505824844272,173.65087276753155,160.3339369503518,147.66647575686298,135.6168139358955,124.15482105650841,113.25183616621767,102.8805961236865,93.01516742667074,83.63088136475571,74.70556698146457,66.21554531715867,58.154891245363814,50.48735991155106,43.27669861665315,36.41770542283787,30.16551259899602,24.218242817305484,19.164536825158226,14.357302982652222,10.735756678968523,7.290835272712836,5.107169461939172,3.030002289455095,1.9772487661436733,0.9758386380230757,0.5916172097087998,0.22613448157257998,0.12731370259358835,0.03331246987669304,0.01743491897975249,0.002331725377575499,0.0011367221922518695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90_possible_time_step,214.03476763450982,425.2931229217314,560.2472385119241,694.2714755557681,736.5479711995979,779.6224390535151,763.7478636469513,749.6026467168773,713.5679428313094,679.4810322513531,641.9768841343923,606.3190234134819,571.8981883415929,539.1560772053259,508.01081767223627,478.38453037065,450.20313415066926,423.39616084271034,397.8965790503746,373.64062653704224,350.5676507870685,328.6199573429019,307.74266553888936,287.8835712710249,268.9930164594989,251.02376487763166,233.9308840367037,217.67163283132842,202.2053546644268,187.49337578455706,173.49890858139185,160.1869595975309,147.52424202662996,135.47909247904684,124.02139180687425,113.12248979038215,102.7551334975446,92.893399137515,83.512627237645,74.58936098195929,66.1038588514522,58.03219954325038,50.382062640693405,43.10502731752248,36.320136731336994,29.866149163739493,24.132512192981228,18.67850799699087,14.289587839597907,10.114717844101465,7.245519605327649,4.516253815880417,3.0057412309152243,1.5688972140177315,0.9660390885274461,0.39258270076175933,0.2233598403676809,0.062390076262662277,0.032824604479870005,0.004701057770833463,0.0022917779025593992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91_possible_time_step,237.81732621822852,425.0939024943594,610.3986298922953,693.9436296084604,777.584277394853,779.2489506412212,782.4042510883249,749.2359203031136,718.0338401879279,679.1396836118745,642.1770716764099,606.0049931943854,571.5970477969345,538.8671976982652,507.73360122491346,478.11840816892953,449.9475651218084,423.1506303023955,397.6605974157422,373.4137281024667,350.34939255965554,328.4099179347761,307.54044411350384,287.6887865408624,268.8053057326534,250.84278315089054,233.7563031328591,217.50314057856414,202.0426541157256,187.3361844751786,173.34695782256392,160.0399938045871,147.3820180799154,135.34137911599188,123.88796904371807,112.9931483720983,102.62967437459507,92.77163296812182,83.39437391433817,74.47444918121336,65.98955431073342,57.923579487652965,50.25098689865691,43.002898798120896,36.10830412551756,29.77297551358013,23.746624524024,18.60002441848763,13.704426961963009,10.057543509061238,6.588520660936364,4.4825751875162245,2.4793378868049434,1.5538893607443942,0.6735754918948085,0.38790414644556453,0.11616515691754435,0.06148823401773599,0.009477936114283301,0.0046205185316693384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92_possible_time_step,237.7063594710254,472.32838103906687,610.112272569646,747.0182756610152,777.2152353255937,808.4669733448591,782.0260117634309,757.5065139953185,717.6780911100826,679.8619907295163,641.8495700843728,605.6910370702141,571.2959765203658,538.5783828678664,507.45644508675116,477.85234212187396,449.69204829573385,422.90514820572355,397.42466064894506,373.1868711343129,350.13117256314007,328.1999136798213,307.3382549136659,287.49403125140543,268.6176217974902,250.66182569600238,233.5817441039321,217.3346679206818,201.87997099306935,187.17900852878364,173.1950204642745,159.89303954544667,147.23980389131054,135.20367382195477,123.75455274286568,112.86381188776485,102.50421873178078,92.64986889595262,83.276121372789,74.35953691091515,65.87781940473484,57.80976014255332,50.145327458573114,42.854693567466164,36.0095525391911,29.4982529782388,23.658853221774603,18.104244352003594,13.635014844608559,9.383752232327629,6.543345059232879,3.8414661786223103,2.456951543973988,1.1399604848446825,0.665821323058736,0.21480620105985324,0.11451175984052507,0.01910873623884635,0.009315558666333918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93_possible_time_step,269.4728625950496,472.10799026733844,672.6312197648529,746.6666500877957,821.0389491100656,808.0804078195258,796.8849081951021,757.136101332856,719.4667283051926,679.5203336289405,641.522147610171,605.3771549914657,570.9949744641921,538.289632668154,507.1793492134095,477.5863321866988,449.436583631141,422.65971451279796,397.1887687114255,372.96005559529715,349.9129907614494,327.9899445431179,307.1360979055517,287.29930536987365,268.4299646222203,250.4808924821224,233.40720691997518,217.16621482858767,201.71730526817657,187.02184791786308,173.04309647974966,159.74609679403446,147.0975994354054,135.0659765721579,123.62114288014138,112.73448031377805,102.37876654604288,92.52810689846594,83.157869590949,74.2446241494845,65.76608281776663,57.701044826191115,50.02934337888834,42.751939586515014,35.829458965236434,29.403346128772935,23.29063851356714,18.023415170977643,13.013077342089563,9.325518204896948,5.817803449012928,3.809109642231429,1.8983809884085614,1.127373600700722,0.3939686870056172,0.2118050641167486,0.03852566595121127,0.018781362453394707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94_possible_time_step,269.3476562547884,535.1993605658779,672.3168435647108,808.683769474118,820.6502799128394,834.0252216759123,796.5000312242497,761.0889610776213,719.1101967540507,679.1787609252897,641.1948042024101,605.0633469086453,570.6940415807254,538.0009470531587,506.90231356055403,477.32037832062514,449.1811710867301,422.4143291837258,396.9529215646295,372.7332814481383,349.69484711851413,327.7800104897481,306.93397305533995,287.1046088634874,268.24233417505656,250.29998347840603,233.2326915510412,216.99778127318828,201.55465691276547,186.86470261490757,172.89118584221438,159.59916552427444,146.95540468678854,134.92828734182223,123.48773943136732,112.60515362653253,102.25331779431977,92.40634695311826,83.03961854676677,74.1297108753386,65.65434452869147,57.59232667633759,49.92349807432855,42.62868265664486,35.72964824728842,29.167083716465672,23.200468264091285,17.524848081112175,12.941369843611804,8.581430477542844,5.772784385550481,3.101117579838465,1.878466242505157,0.7154443145285998,0.38858801715977587,0.07767268951920633,0.037865638362685874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95_possible_time_step,314.8098123182882,534.950688574935,752.8374716109304,808.3043556402951,864.501077834249,833.6270491063539,804.8313352591491,760.7167995565941,718.7537551481365,678.8372725651813,640.8675398097042,604.7496127722659,570.3931778222845,537.7123259769178,506.6253380838562,477.0544804808786,448.92581062120587,422.1689921786186,396.71711917000636,372.50654865555884,349.47674159826687,327.5701114847967,306.73188032921036,286.9099416994692,268.05473042421187,250.11909865400966,233.0581979671834,216.8293672253898,201.39202589855404,186.70757259240696,172.73928852489308,159.45224571008927,146.81321962004722,134.7906061061669,123.35434237236413,112.47583180242046,102.12787245354806,92.28458903736329,82.92136821818853,74.01479706689176,65.5426045163691,57.48360567227618,49.81764883975776,42.525565133713954,35.589120546602864,29.07043145529366,22.869662582468557,17.44097377031546,12.277045235737662,8.521637370998889,4.9493829090580395,3.0706077997025853,1.283461633664179,0.7059470145557237,0.15659811578045785,0.07634198914863867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96_possible_time_step,314.6642241694517,625.2429600148802,752.4870043679539,879.2788334351258,864.092771897456,850.8017194375875,804.4427498106685,760.3447338120081,718.397403431979,678.4958684952428,640.5403543806759,604.4359525328479,570.0923831411959,537.4237693934743,506.34842273899307,476.7886386246907,448.6705021932775,421.9237034575919,396.4813614890091,372.2798571802837,349.2586741646435,327.3602474933502,306.52981969334496,286.7153038450422,267.86715333790096,249.93823797809011,232.88372613845527,216.66097265609878,201.22941219725982,186.55045782285055,172.58740450100893,159.30533732540079,146.67104420976716,134.65293284040973,123.22095167895031,112.34651481783236,102.00243050066167,92.16283312865261,82.80311858315763,73.89988270255552,65.43086275965625,57.37488179328712,49.71179565485911,42.422442637502826,35.48859556182048,28.892916198443206,22.77672940285136,16.958832557141704,12.202011588120657,7.6771835153059085,4.904543967495713,2.2671276460843672,1.2670372866993849,0.3157219096929278,0.15391525296227612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
